Activity ID,Activity Type [attrib],Task Name,Due At,Completed At,Farm Name,Field Name,Field ID,Job Status
1198484,ActualActivity,preplant culivation,,2019-04-09T15:30:00.000-06:00,Pick Anderson,P-46,416018,COMPLETE-NO-DUE-DATE-SET
1198488,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-09T18:00:00.000-06:00,Pick Anderson,P-38,416108,COMPLETE-LATE
1198500,ActualActivity,stubble disc,2019-04-10T13:00:00.000-06:00,2019-04-08T11:00:00.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-ON-TIME
1198565,ActualActivity,preplant culivation,2019-04-11T13:00:00.000-06:00,2019-04-09T12:30:00.000-06:00,Pick Anderson,P-13E,416006,COMPLETE-ON-TIME
1198572,ActualActivity,stubble disc,,2019-04-09T11:00:00.000-06:00,Las Animas,L-37,415996,COMPLETE-NO-DUE-DATE-SET
1199610,ActualActivity,Tomato 10 hr,,2019-04-08T18:10:14.000-06:00,Delta Ranch,D-02,416000,COMPLETE-NO-DUE-DATE-SET
1199616,ActualActivity,Tomato 10hr no fertilizer,,2019-04-09T18:15:13.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-NO-DUE-DATE-SET
1200687,ActualActivity,Sub surface irrigation,,2019-04-10T16:00:17.000-06:00,Pick Anderson,P-17,416033,COMPLETE-NO-DUE-DATE-SET
1200698,ActualActivity,Drip Irrigation,,2019-04-10T17:00:11.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1200836,ActualActivity,1st cutting,,2019-04-11T15:00:11.000-06:00,Las Animas,L-07E-South,427942,COMPLETE-NO-DUE-DATE-SET
1200873,ActualActivity,1st cutting,,2019-04-11T18:00:30.000-06:00,Las Animas,L-22,416079,COMPLETE-NO-DUE-DATE-SET
1201479,ActualActivity,Planting,2019-04-12T13:00:00.000-06:00,2019-04-11T10:00:00.000-06:00,Pick Anderson,P-31,416028,COMPLETE-ON-TIME
1201687,ActualActivity,Prefer herbicide,,2019-04-08T17:30:13.000-06:00,Delta Ranch,D-18 Block #1,432298,IN-PROGRESS-NO-DUE-DATE-SET
1201687,ActualActivity,Prefer herbicide,,2019-04-08T17:30:13.000-06:00,Delta Ranch,D-18 Block #2,435754,IN-PROGRESS-NO-DUE-DATE-SET
1201687,ActualActivity,Prefer herbicide,,2019-04-08T17:30:13.000-06:00,Delta Ranch,D-18 Block #3,432301,IN-PROGRESS-NO-DUE-DATE-SET
1201687,ActualActivity,Prefer herbicide,,2019-04-08T17:30:13.000-06:00,Delta Ranch,D-19 Block #1,432289,IN-PROGRESS-NO-DUE-DATE-SET
1201687,ActualActivity,Prefer herbicide,,2019-04-08T17:30:13.000-06:00,Delta Ranch,D-19 Block #2,435759,IN-PROGRESS-NO-DUE-DATE-SET
1201687,ActualActivity,Prefer herbicide,,2019-04-08T17:30:13.000-06:00,Delta Ranch,D-19 Block #3,432290,IN-PROGRESS-NO-DUE-DATE-SET
1201692,ActualActivity,Transplanting,,2019-04-10T09:00:50.000-06:00,Delta Ranch,D-18 Block #2,435754,COMPLETE-NO-DUE-DATE-SET
1201698,ActualActivity,Clean up,,2019-04-11T09:00:30.000-06:00,Pick Anderson,P-13W,416005,IN-PROGRESS-NO-DUE-DATE-SET
1201705,ActualActivity,Clean up,,2019-04-11T11:00:55.000-06:00,Lone Tree,T-10 #02,457505,PARTIALLY-COMPLETE-NO-DUE-DATE-SET
1201705,ActualActivity,Clean up,,2019-04-11T11:00:55.000-06:00,Lone Tree,T-10 #03,457506,PARTIALLY-COMPLETE-NO-DUE-DATE-SET
1201707,ActualActivity,Clean up,,2019-04-11T10:20:45.000-06:00,Delta Ranch,D-09E Block #1,456863,COMPLETE-NO-DUE-DATE-SET
1201707,ActualActivity,Clean up,,2019-04-11T10:20:45.000-06:00,Delta Ranch,D-09E Block #2,456864,COMPLETE-NO-DUE-DATE-SET
1201707,ActualActivity,Clean up,,2019-04-11T10:20:45.000-06:00,Delta Ranch,D-09W,416121,COMPLETE-NO-DUE-DATE-SET
1203334,ActualActivity,Cutting cover crop oats,,2019-04-12T18:00:32.000-06:00,Las Animas,L-25,416075,COMPLETE-NO-DUE-DATE-SET
1203336,ActualActivity,Cutting oats,,2019-04-12T18:00:09.000-06:00,Las Animas,L-27,416076,COMPLETE-NO-DUE-DATE-SET
1203344,ActualActivity,Pulling suckers,,2019-04-12T09:23:30.429-06:00,Las Animas,L-27,416076,COMPLETE-NO-DUE-DATE-SET
1203345,ActualActivity,Pulling suckers,,2019-04-12T09:25:02.112-06:00,Las Animas,L-25,416075,COMPLETE-NO-DUE-DATE-SET
1203378,ActualActivity,Transplanting,,2019-04-12T18:00:29.000-06:00,Pick Anderson,P-19,416011,COMPLETE-NO-DUE-DATE-SET
1203465,ActualActivity,preplant culivation,2019-03-09T13:00:00.000-07:00,2019-04-12T10:28:57.475-06:00,Pick Anderson,P-23,416024,COMPLETE-LATE
1203467,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-11T17:00:00.000-06:00,Pick Anderson,P-23,416024,COMPLETE-LATE
1203472,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-12T17:00:55.976-06:00,Pick Anderson,P-01W,416044,COMPLETE-LATE
1203475,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-11T15:30:00.000-06:00,Pick Anderson,P-01E,416043,COMPLETE-LATE
1203477,ActualActivity,Cotton De-Capping,2019-04-12T13:00:00.000-06:00,2019-04-11T12:00:00.000-06:00,Pick Anderson,P-26,416021,COMPLETE-ON-TIME
1203479,ActualActivity,Cotton De-Capping,2019-04-12T13:00:00.000-06:00,2019-04-11T10:30:00.000-06:00,Pick Anderson,P-25,416022,COMPLETE-ON-TIME
1203483,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-12T10:40:27.725-06:00,Delta Ranch,D-01,416056,COMPLETE-LATE
1203499,ActualActivity,preplant culivation,2019-04-12T13:00:00.000-06:00,2019-04-11T09:00:00.000-06:00,Las Animas,L-33,416077,COMPLETE-ON-TIME
1203510,ActualActivity,listing,2019-04-15T13:00:00.000-06:00,2019-04-11T08:30:00.000-06:00,Lone Tree,T-06,416048,COMPLETE-ON-TIME
1203515,ActualActivity,listing,2019-04-12T13:00:00.000-06:00,2019-04-11T15:00:00.000-06:00,Las Animas,L-07E-North,427941,COMPLETE-ON-TIME
1203544,ActualActivity,Clean up,2019-04-01T13:00:00.000-06:00,2019-04-04T09:30:00.000-06:00,Lone Tree,T-09,416063,COMPLETE-LATE
1204428,ActualActivity,Cutting oats,,2019-04-13T10:00:24.000-06:00,Hereford,H-20 #04,459879,COMPLETE-NO-DUE-DATE-SET
1204428,ActualActivity,Cutting oats,,2019-04-13T10:00:24.000-06:00,Hereford,H-20 #05,459880,COMPLETE-NO-DUE-DATE-SET
1204429,ActualActivity,Cutting oats,,2019-04-13T16:00:41.000-06:00,Lone Tree,T-12,416015,COMPLETE-NO-DUE-DATE-SET
1204595,ActualActivity,Transplanting,,2019-04-13T18:00:59.000-06:00,Pick Anderson,P-16E,416034,COMPLETE-NO-DUE-DATE-SET
1205238,ActualActivity,Watermelon 36hrs,,2019-04-13T08:00:20.000-06:00,Delta Ranch,D-18 Block #2,435754,COMPLETE-NO-DUE-DATE-SET
1205297,ActualActivity,K Pam,,2019-04-12T18:00:59.000-06:00,Delta Ranch,D-17,416118,COMPLETE-NO-DUE-DATE-SET
1205298,ActualActivity,K Pam,,2019-04-12T18:00:19.000-06:00,Delta Ranch,D-10,416059,COMPLETE-NO-DUE-DATE-SET
1205299,ActualActivity,K Pam,,2019-04-13T19:00:43.000-06:00,Delta Ranch,D-07,416058,COMPLETE-NO-DUE-DATE-SET
1205300,ActualActivity,Transplanting,,2019-04-14T16:00:42.000-06:00,Pick Anderson,P-37,416107,COMPLETE-NO-DUE-DATE-SET
1205358,ActualActivity,Irrigation,,2019-04-06T08:00:46.000-06:00,Pick Anderson,P-15,416036,COMPLETE-NO-DUE-DATE-SET
1205361,ActualActivity,Drip irrigation w/ Can-17,,2019-04-09T08:30:37.000-06:00,Pick Anderson,P-15,416036,COMPLETE-NO-DUE-DATE-SET
1205859,ActualActivity,Planting,2019-04-13T13:00:00.000-06:00,2019-04-13T08:30:00.000-06:00,Pick Anderson,P-32,416027,COMPLETE-ON-TIME
1205861,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-14T12:00:00.000-06:00,Pick Anderson,P-34,416106,COMPLETE-LATE
1205877,ActualActivity,Open up beds,2019-03-09T13:00:00.000-07:00,2019-04-13T13:30:00.000-06:00,Delta Ranch,D-07,416058,COMPLETE-LATE
1205881,ActualActivity,preplant culitvation,2019-04-13T13:00:00.000-06:00,2019-04-12T19:00:00.000-06:00,Las Animas,L-35,415997,COMPLETE-ON-TIME
1205886,ActualActivity,preplant culivation,2019-04-16T13:00:00.000-06:00,2019-04-13T16:00:00.000-06:00,Lone Tree,T-09,416063,COMPLETE-ON-TIME
1205908,ActualActivity,Cotton De-Capping,2019-04-13T13:00:00.000-06:00,2019-04-12T17:00:00.000-06:00,Pick Anderson,P-22,416029,COMPLETE-ON-TIME
1205924,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-14T10:00:00.000-06:00,Pick Anderson,P-21,416030,COMPLETE-LATE
1205932,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-10T17:00:00.000-06:00,Pick Anderson,P-09,416038,COMPLETE-LATE
1205935,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-14T16:00:00.000-06:00,Pick Anderson,P-09,416038,COMPLETE-LATE
1205937,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-14T11:30:00.000-06:00,Pick Anderson,P-08,416037,COMPLETE-LATE
1205938,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-13T18:30:00.000-06:00,Pick Anderson,P-20,416031,COMPLETE-LATE
1205939,ActualActivity,Cotton De-Capping,2019-04-13T13:00:00.000-06:00,2019-04-12T16:00:00.000-06:00,Pick Anderson,P-24,416023,COMPLETE-ON-TIME
1205942,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-13T09:00:00.000-06:00,Las Animas,L-03,416115,COMPLETE-LATE
1205946,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-14T11:00:00.000-06:00,Pick Anderson,P-42,416112,COMPLETE-LATE
1205974,ActualActivity,Fungicide #2,2019-04-11T13:00:00.000-06:00,2019-04-12T08:50:00.000-06:00,Pick Anderson,P-15,416036,COMPLETE-LATE
1205975,ActualActivity,Clean up,2019-04-11T13:00:00.000-06:00,2019-04-13T10:52:00.000-06:00,Pick Anderson,P-03,416045,COMPLETE-LATE
1205975,ActualActivity,Clean up,2019-04-11T13:00:00.000-06:00,2019-04-13T10:52:00.000-06:00,Pick Anderson,P-06,416046,COMPLETE-LATE
1205976,ActualActivity,Clean up,,2019-04-13T05:30:24.000-06:00,Las Animas,L-06,415990,IN-PROGRESS-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #10,435758,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #11,435781,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #12,432297,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #4,435755,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #5,432300,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #6,435756,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #7,432299,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block  #8,435757,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-18 Block #9,432296,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #10,435763,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #11,432288,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #4,435760,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #5,432291,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #6,435761,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #7,432292,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #8,435762,COMPLETE-NO-DUE-DATE-SET
1205983,ActualActivity,Clean up,,2019-04-14T13:30:05.000-06:00,Delta Ranch,D-19 Block #9,432295,COMPLETE-NO-DUE-DATE-SET
1206282,ActualActivity,Transplanting,,2019-04-15T17:00:46.000-06:00,Las Animas,L-05,415989,COMPLETE-NO-DUE-DATE-SET
1207515,ActualActivity,Pre Plant Herbicide,,2019-04-13T19:15:26.000-06:00,Pick Anderson,P-38,416108,IN-PROGRESS-NO-DUE-DATE-SET
1207521,ActualActivity,Pre Plant Herbicide,,2019-04-15T16:00:37.000-06:00,Pick Anderson,P-42,416112,IN-PROGRESS-NO-DUE-DATE-SET
1207669,ActualActivity,Pre Emergence Herbicide,,2019-04-13T17:05:28.000-06:00,Las Animas,L-05,415989,IN-PROGRESS-NO-DUE-DATE-SET
1207673,ActualActivity,Pre Emergence Herbicide,,2019-04-15T15:00:51.000-06:00,Las Animas,L-03,416115,IN-PROGRESS-NO-DUE-DATE-SET
1208082,ActualActivity,Sprinkler irrigation 10hrs/set,,2019-04-15T17:00:45.000-06:00,Delta Ranch,D-15,416117,COMPLETE-NO-DUE-DATE-SET
1208087,ActualActivity,Pre Irrigation,,2019-04-15T07:30:33.000-06:00,Pick Anderson,P-04,416042,COMPLETE-NO-DUE-DATE-SET
1208100,ActualActivity,Tomato 10hr,,2019-04-15T18:00:59.000-06:00,Delta Ranch,D-14,416062,COMPLETE-NO-DUE-DATE-SET
1208102,ActualActivity,Tomato 10hr no fertilizer,,2019-04-15T18:00:44.000-06:00,Delta Ranch,D-26,416135,COMPLETE-NO-DUE-DATE-SET
1208104,ActualActivity,Watermelon 48hrs,,2019-04-15T14:00:46.000-06:00,Delta Ranch,D-19 Block #2,435759,COMPLETE-NO-DUE-DATE-SET
1208268,ActualActivity,Drip install,,2019-04-13T16:00:43.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1208383,ActualActivity,Transplanting,,2019-04-16T17:00:18.000-06:00,Las Animas,L-02,415988,COMPLETE-NO-DUE-DATE-SET
1208400,ActualActivity,Transplanting,,2019-04-16T18:00:03.000-06:00,Pick Anderson,P-42,416112,COMPLETE-NO-DUE-DATE-SET
1208553,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-15T16:00:00.000-06:00,Pick Anderson,P-01E,416043,COMPLETE-LATE
1208556,ActualActivity,Planting,2019-04-17T13:00:00.000-06:00,2019-04-15T12:30:00.000-06:00,Pick Anderson,P-44,416016,COMPLETE-ON-TIME
1208566,ActualActivity,Kpam,,2019-04-16T15:00:26.000-06:00,Delta Ranch,D-13,416061,COMPLETE-NO-DUE-DATE-SET
1208572,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-15T19:30:00.000-06:00,Las Animas,L-30,416074,COMPLETE-LATE
1208586,ActualActivity,preplant culivation,2019-04-16T13:00:00.000-06:00,2019-04-15T08:30:00.000-06:00,Hereford,H-05,416101,COMPLETE-ON-TIME
1208588,ActualActivity,preplant culivation,2019-04-16T13:00:00.000-06:00,2019-04-15T13:30:00.000-06:00,Hereford,H-08,416103,COMPLETE-ON-TIME
1208596,ActualActivity,4-10-10 Sidedress,2019-04-18T13:00:00.000-06:00,2019-04-15T11:00:00.000-06:00,Las Animas,L-11,415998,COMPLETE-ON-TIME
1208612,ActualActivity,Open up beds,2019-03-09T13:00:00.000-07:00,2019-04-15T14:00:00.000-06:00,Las Animas,L-11,415998,COMPLETE-LATE
1208616,ActualActivity,Transplanting,,2019-04-16T13:00:40.000-06:00,Delta Ranch,D-18 Block #3,432301,COMPLETE-NO-DUE-DATE-SET
1208634,ActualActivity,Transplanting,,2019-04-13T11:30:35.000-06:00,Delta Ranch,D-19 Block #2,435759,COMPLETE-NO-DUE-DATE-SET
1208635,ActualActivity,optimizer,2019-04-17T13:00:00.000-06:00,2019-04-15T15:00:00.000-06:00,Pick Anderson,P-45,416017,COMPLETE-ON-TIME
1208760,ActualActivity,Open up beds,2019-04-18T13:00:00.000-06:00,2019-04-14T16:00:00.000-06:00,Delta Ranch,D-13,416061,COMPLETE-ON-TIME
1209623,ActualActivity,Weeding Crew 1st Pass,,2019-04-08T17:00:03.000-06:00,Hereford,H-16 #04,457509,COMPLETE-NO-DUE-DATE-SET
1209623,ActualActivity,Weeding Crew 1st Pass,,2019-04-08T17:00:03.000-06:00,Hereford,H-16 #05,457510,COMPLETE-NO-DUE-DATE-SET
1210384,ActualActivity,Pre Irrigation- Sprinkler,,2019-04-16T21:00:31.000-06:00,Pick Anderson,P-12,416004,COMPLETE-NO-DUE-DATE-SET
1210384,ActualActivity,Pre Irrigation- Sprinkler,,2019-04-16T21:00:31.000-06:00,Pick Anderson,P-13W,416005,COMPLETE-NO-DUE-DATE-SET
1210394,ActualActivity,Sprinkler irrigation 8hrs/set,,2019-04-13T16:00:46.000-06:00,Elbon,E-06,416070,COMPLETE-NO-DUE-DATE-SET
1210480,ActualActivity,Drip Irrigation,,2019-04-16T09:00:44.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1210485,ActualActivity,Drip irrigation,,2019-04-16T21:15:47.142-06:00,Pick Anderson,P-14E,416003,COMPLETE-NO-DUE-DATE-SET
1210493,ActualActivity,Mainline irr.,,2019-04-24T16:00:21.000-06:00,Pick Anderson,P-15,416036,COMPLETE-NO-DUE-DATE-SET
1211694,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-16T19:30:00.000-06:00,Pick Anderson,P-47,416019,COMPLETE-LATE
1211696,ActualActivity,preplant culivation,2019-04-13T13:00:00.000-06:00,2019-04-15T12:00:00.000-06:00,Las Animas,L-30,416074,COMPLETE-LATE
1211700,ActualActivity,preplant culivation,2019-04-18T13:00:00.000-06:00,2019-04-17T17:00:00.000-06:00,Las Animas,L-36,415995,COMPLETE-ON-TIME
1211708,ActualActivity,Cotton De-Capping,2019-04-19T13:00:00.000-06:00,2019-04-16T09:30:00.000-06:00,Pick Anderson,P-31,416028,COMPLETE-ON-TIME
1211732,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-16T16:30:00.000-06:00,Pick Anderson,P-23,416024,COMPLETE-LATE
1211737,ActualActivity,preplant culivation,2019-04-11T13:00:00.000-06:00,2019-04-13T17:30:00.000-06:00,Pick Anderson,P-01E,416043,COMPLETE-LATE
1211749,ActualActivity,optimizer,2019-04-17T13:00:00.000-06:00,2019-04-16T14:00:00.000-06:00,Las Animas,L-37,415996,COMPLETE-ON-TIME
1211787,ActualActivity,4-10-10 Sidedress,2019-04-18T13:00:00.000-06:00,2019-04-16T18:00:00.000-06:00,Las Animas,L-09,415991,COMPLETE-ON-TIME
1211813,ActualActivity,Open up beds,2019-03-09T13:00:00.000-07:00,2019-04-16T18:00:00.000-06:00,Las Animas,L-01,416114,COMPLETE-LATE
1211826,ActualActivity,Wilcox Performer,2019-03-15T13:00:00.000-06:00,2019-04-16T10:00:00.000-06:00,Las Animas,L-03,416115,COMPLETE-LATE
1211828,ActualActivity,Ring Roller,2019-03-16T13:00:00.000-06:00,2019-04-16T13:00:00.000-06:00,Las Animas,L-03,416115,COMPLETE-LATE
1212997,ActualActivity,Sprinkler Irrigation- Solid 10hrs/set,,2019-04-17T18:00:51.000-06:00,Delta Ranch,D-06,416057,COMPLETE-NO-DUE-DATE-SET
1212999,ActualActivity,Tomato 10hrs un-32,,2019-04-17T18:00:59.000-06:00,Delta Ranch,D-05S,455869,COMPLETE-NO-DUE-DATE-SET
1213001,ActualActivity,Furrow Irrigation,,2019-04-17T15:00:36.000-06:00,Las Animas,L-07E-North,427941,COMPLETE-NO-DUE-DATE-SET
1213012,ActualActivity,Drip  Irrigation,,2019-04-17T14:30:31.000-06:00,Las Animas,L-25,416075,COMPLETE-NO-DUE-DATE-SET
1213012,ActualActivity,Drip  Irrigation,,2019-04-17T14:30:31.000-06:00,Las Animas,L-27,416076,COMPLETE-NO-DUE-DATE-SET
1213015,ActualActivity,Fixing leaks,,2019-04-17T16:00:17.000-06:00,Las Animas,L-25,416075,COMPLETE-NO-DUE-DATE-SET
1213259,ActualActivity,Transplanting,,2019-04-18T12:00:16.000-06:00,Las Animas,L-01,416114,COMPLETE-NO-DUE-DATE-SET
1213299,ActualActivity,Planting,2019-04-18T13:00:00.000-06:00,2019-04-17T09:30:00.000-06:00,Las Animas,L-31,415993,COMPLETE-ON-TIME
1213302,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-18T18:00:37.003-06:00,Las Animas,L-33,416077,COMPLETE-LATE
1213309,ActualActivity,Cotton De-Capping,2019-04-18T13:00:00.000-06:00,2019-04-17T04:00:00.000-06:00,Pick Anderson,P-32,416027,COMPLETE-ON-TIME
1213319,ActualActivity,preplant culivation,2019-04-17T13:00:00.000-06:00,2019-04-18T09:00:00.000-06:00,Hereford,H-06,416102,COMPLETE-LATE
1213323,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-17T09:00:00.000-06:00,Kreyenhagen,K-04,416124,COMPLETE-LATE
1213332,ActualActivity,optimizer,2019-04-17T13:00:00.000-06:00,2019-04-17T08:30:00.000-06:00,Delta Ranch,D-23,416128,COMPLETE-ON-TIME
1213334,ActualActivity,stubble disc,2019-04-11T13:00:00.000-06:00,2019-04-11T17:30:00.000-06:00,Delta Ranch,D-24,416129,COMPLETE-LATE
1213930,ActualActivity,Round up,,2019-04-17T17:04:26.000-06:00,Lone Tree,T-01,416049,COMPLETE-NO-DUE-DATE-SET
1213930,ActualActivity,Round up,,2019-04-17T17:04:26.000-06:00,Lone Tree,T-02,416050,COMPLETE-NO-DUE-DATE-SET
1213930,ActualActivity,Round up,,2019-04-17T17:04:26.000-06:00,Lone Tree,T-03,416051,COMPLETE-NO-DUE-DATE-SET
1213930,ActualActivity,Round up,,2019-04-17T17:04:26.000-06:00,Lone Tree,T-07,416072,COMPLETE-NO-DUE-DATE-SET
1213930,ActualActivity,Round up,,2019-04-17T17:04:26.000-06:00,Lone Tree,T-08,416073,COMPLETE-NO-DUE-DATE-SET
1214330,WorkOrder,Drill Creeping Wildrye Rio,2019-05-02T12:00:00.000-06:00,,Elbon,E-01 #02,457507,IN-PROGRESS-LATE
1214374,WorkOrder,Sprinkler Irrigation Creeping Wildrye Rio,2019-05-06T12:00:00.000-06:00,,Elbon,E-01 #02,457507,IN-PROGRESS-LATE
1214377,WorkOrder,Cultivate Milkweed,2019-04-26T12:00:00.000-06:00,,Elbon,E-01 #03,457508,IN-PROGRESS-LATE
1214386,ActualActivity,Raking,,2019-04-18T12:00:48.000-06:00,Las Animas,L-32,415994,COMPLETE-NO-DUE-DATE-SET
1214448,ActualActivity,Raking,,2019-04-18T14:30:30.000-06:00,Las Animas,L-22,416079,COMPLETE-NO-DUE-DATE-SET
1214534,WorkOrder,Beds for Narrow Leaf Milkweed - (1.5 acres),2019-04-20T12:00:00.000-06:00,,Hereford,H-16 #05,457510,IN-PROGRESS-LATE
1214575,WorkOrder,Cultivate Existing Milkweed,2019-04-25T12:00:00.000-06:00,,Hereford,H-16 #05,457510,IN-PROGRESS-LATE
1215116,ActualActivity,Transplanting,,2019-04-27T17:05:20.000-06:00,Las Animas,L-03,416115,COMPLETE-NO-DUE-DATE-SET
1215177,ActualActivity,Round Up,,2019-04-18T14:30:39.000-06:00,Delta Ranch,D-28,416133,IN-PROGRESS-NO-DUE-DATE-SET
1215257,ActualActivity,Baling big bales,,2019-04-18T16:00:34.000-06:00,Las Animas,L-32,415994,COMPLETE-NO-DUE-DATE-SET
1215337,ActualActivity,Tomato 12hr CAN17,,2019-04-18T19:30:39.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1215338,ActualActivity,Watermelon 6 hrs,,2019-04-18T20:23:32.954-06:00,Delta Ranch,D-18 Block #1,432298,COMPLETE-NO-DUE-DATE-SET
1215338,ActualActivity,Watermelon 6 hrs,,2019-04-18T20:23:32.954-06:00,Delta Ranch,D-18 Block #2,435754,COMPLETE-NO-DUE-DATE-SET
1215338,ActualActivity,Watermelon 6 hrs,,2019-04-18T20:23:32.954-06:00,Delta Ranch,D-18 Block #3,432301,COMPLETE-NO-DUE-DATE-SET
1215338,ActualActivity,Watermelon 6 hrs,,2019-04-18T20:23:32.954-06:00,Delta Ranch,D-19 Block #1,432289,COMPLETE-NO-DUE-DATE-SET
1215338,ActualActivity,Watermelon 6 hrs,,2019-04-18T20:23:32.954-06:00,Delta Ranch,D-19 Block #2,435759,COMPLETE-NO-DUE-DATE-SET
1216898,ActualActivity,Planting,2019-04-19T13:00:00.000-06:00,2019-04-18T11:00:00.000-06:00,Las Animas,L-35,415997,COMPLETE-ON-TIME
1216899,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-19T09:00:00.000-06:00,Hereford,H-05,416101,COMPLETE-LATE
1216900,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-18T16:00:00.000-06:00,Hereford,H-08,416103,COMPLETE-LATE
1216901,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-19T13:55:14.138-06:00,Hereford,H-06,416102,COMPLETE-LATE
1216904,ActualActivity,Cotton De-Capping,2019-04-19T13:00:00.000-06:00,2019-04-18T16:00:00.000-06:00,Pick Anderson,P-34,416106,COMPLETE-ON-TIME
1216906,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-19T17:00:34.584-06:00,Pick Anderson,P-44,416016,COMPLETE-LATE
1216915,ActualActivity,lister,,2019-04-18T09:00:00.000-06:00,Delta Ranch,D-23,416128,COMPLETE-NO-DUE-DATE-SET
1216917,ActualActivity,lister,,2019-04-18T12:30:00.000-06:00,Delta Ranch,D-24,416129,COMPLETE-NO-DUE-DATE-SET
1216919,ActualActivity,Planting,2019-04-16T13:00:00.000-06:00,2019-04-15T12:30:00.000-06:00,Lone Tree,T-09,416063,COMPLETE-ON-TIME
1216921,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-18T18:00:00.000-06:00,Lone Tree,T-09,416063,COMPLETE-LATE
