the_geom,property_name,name,area,stroke,stroke_width,marker_size,fill,fill_opacity,crop_name
0106000020E6100000010000000103000000010000001F0000006BA5B5B2932B5EC099616CF66D8B42409C33C07C962B5EC02EB9F352718B424010C7ACD8B52B5EC0B7ED038E908B4240683E9CB9DA2B5EC0676E9A3FB48B4240108AE23ADD2B5EC07E64CDD8B88B4240029D24E6E02B5EC06CD3283ECD8B42401F710105ED2B5EC0653FF3D8FE8B4240FFE92F43F32B5EC08B920358138C4240A432B30DFE2B5EC0D1ABCAA4308C4240EDF6E4B6032C5EC0C237D43D3D8C4240D5FF27F90A2C5EC09A2ED3864C8C424047A265301D2C5EC04858CC3D6E8C4240EBB4896D222C5EC0202967D2778C4240BA032182262C5EC09B4E699B808C4240E61A2D54282C5EC0E876B10D848C424031B6516C2A2C5EC01A1A9EE2848C4240B2A993525F2C5EC024071072858C42401B5DB9BF602C5EC05A773900848C4240883436A75F2C5EC0CDC224157F8C4240FF9DBC174D2C5EC027DB41BA458C4240583369244A2C5EC0B01DA49C3F8C4240D5753B6C2B2C5EC0B9894268058C424044A36CD0032C5EC0C0B46C7ABB8B4240A02A3D39E12B5EC006B1905E7A8B4240A2554B72AD2B5EC06AEB6D75198B4240AFFB8F75962B5EC00D7CC58DEE8A4240272FADD9942B5EC05B7B979DEC8A42406A1DBFE5932B5EC05F6D29B4ED8A42400116E6C7922B5EC0C6CDA9E9F38A424042E323AA922B5EC0240B530C678B42406BA5B5B2932B5EC099616CF66D8B4240,Las Animas,L-32,94.7 acre,#FF0000,1,medium,#FF0000,0.8,Alfalfa
0106000020E61000000100000001030000000100000016000000C162BAF08B2B5EC03608BF04E88A42400359BDA7562B5EC02405664F018B4240A3607C9D562B5EC059C315EF038B42405CB0484B572B5EC08276F275058B4240561C94C35D2B5EC0276007F70A8B4240AD5E875C5F2B5EC0FD6323A70D8B4240D6743646602B5EC0146958300F8B42404E1BFB6E642B5EC069832DBA128B4240302742F26C2B5EC08BD5DB6F1C8B42400CD92215712B5EC076637E79218B424093A32A0B742B5EC0D2CF5BD7268B424056E01D13762B5EC003B5E1CB2B8B4240CA52B7AB7F2B5EC08727148D4A8B424086A9AAAD852B5EC0E578F5095F8B4240F52174F4872B5EC0C738E840638B4240E632EF3F8D2B5EC063BA2516698B42409FB143A78E2B5EC008E53524698B424094DCC7608F2B5EC077996BAB678B4240F7CB72D08F2B5EC0E067C8EBEE8A42409E1A6B2B8F2B5EC06D923225EB8A42402ADFBA418E2B5EC0D35A009CE98A4240C162BAF08B2B5EC03608BF04E88A4240,Las Animas,L-36,15.7 acre,#00FF00,1,medium,#00FF00,0.8,Cotton Pima
0106000020E6100000010000000103000000010000000F000000D23A8E848F2B5EC0017D6FA8E38A4240A07EE5A78F2B5EC04EDDE787AC8A42408DB5C1DA8C2B5EC04B42C10BAC8A42407B9A4F337C2B5EC0BADF0965AE8A424042F5BAD7252B5EC0BEA21003BD8A42404D9B71B5232B5EC02F92B0CDBE8A42406E7AAE09252B5EC025BD33BBC38A424095BDE8F3272B5EC0C448C218CC8A42401427F3C0312B5EC0C1C3D55BDD8A4240588699A0352B5EC02A8DF542E48A424078EE0C89392B5EC09D5D59EAE88A424069B9B883512B5EC0BEC5CDBB008B42407E9ACE62532B5EC0C22795CE008B4240B34C87B0562B5EC08CBEAB0FFF8A4240D23A8E848F2B5EC0017D6FA8E38A4240,Las Animas,L-37,28 acre,#FF0000,1,medium,#FF0000,0.8,Cantaloupe
0106000020E61000000100000001030000000100000005000000FB22A12DE7305EC01FF46C567D8E424077103B53E8305EC059349D9D0C8E4240F0BF95ECD8305EC01288D7F50B8E4240A913D044D8305EC0D847A7AE7C8E4240FB22A12DE7305EC01FF46C567D8E4240,Delta Ranch,D-19 Block #2,7.76 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E6100000010000000103000000010000003C000000B15A43350F2B5EC02EDC5C88078B4240B9B96107142B5EC0803704B90D8B424007DC3EE4222B5EC026A69B6E158B4240ED97E1F3482B5EC019417ACD2A8B4240DE5FE06B4C2B5EC0885861902D8B4240BE0535B14E2B5EC0B04C5127328B4240515D6908502B5EC04F0DE854368B4240476DBAFC562B5EC0E858551B4A8B424062989E67682B5EC007DCD92B818B4240642093167C2B5EC0CCF13C33BD8B4240BDC9F7DC882B5EC0C1837C74E28B42407C0E028A8B2B5EC02A21962FEB8B4240B1731DE78C2B5EC068CA55DDED8B4240074F3FC68E2B5EC0057916F0ED8B42406193F1FB8F2B5EC094BA1F5CEB8B4240B30BF2BF8F2B5EC0292FE435788B4240788DBB238F2B5EC0BA47942F728B4240FFB11AC88D2B5EC0BC6FE0216F8B4240246407C6872B5EC008EC82056A8B4240D4A3C053842B5EC07675EAC2658B42409AAE71D8812B5EC0BBF5C4A95F8B42405AA356297D2B5EC070F5527A508B4240CBCD5D27772B5EC089056FFD3B8B4240092CC021732B5EC074B5B3742F8B4240EC6F998E712B5EC05909C6442B8B424060144D496F2B5EC059A3DBAD268B4240B0B1262D652B5EC0C73613481A8B42409D022691512B5EC04941C182078B42408FEEAE03392B5EC093C870EBEE8A4240B7544051352B5EC0394037C6EB8A4240617B04AC312B5EC09D476541E58A4240FDF9FB14282B5EC064CC9080D58A42407C10E9F8212B5EC07F6DBDC2C78A42402E4C02A71E2B5EC0E584F940BB8A42400DB9D96F1A2B5EC053891E16AC8A42409EDFC1A1102B5EC0631086D28B8A42409714E7DE042B5EC07E88EABA618A42409E624027002B5EC0110DFCCA548A424048AFDC0BFC2A5EC045EB75E14D8A424017A154BFF92A5EC0F3BC2D2A4B8A4240E6F4BD5DF52A5EC0C90D0DDE468A4240ABCE1BC0ED2A5EC022A337D13F8A4240836B06D3E32A5EC01F910FCD368A4240C8CAD4A6D32A5EC0A4E6D809298A424074109012A92A5EC0F66BF75B098A42409F9AD265952A5EC084592E15FB8942409837BC89932A5EC0D7256742FA89424058BE1A1B922A5EC0AF030514FC894240E4FA189B8F2A5EC08F5B277B068A4240A323F58C8D2A5EC04E81D166128A42406A2FE2FB8D2A5EC0227643AB148A4240F5345F48902A5EC0FF058862178A424066C3EC989C2A5EC029CD617F2C8A424000221595A12A5EC0E6C2FA31378A424066736E97A52A5EC05B91D27A448A42409CC0F04AAC2A5EC096851D5F598A4240D36DAF8BAE2A5EC0D7C400165F8A4240645B56E4BF2A5EC09ADDAFE57B8A424056D81F7EE02A5EC00FB9BFAFB48A4240B15A43350F2B5EC02EDC5C88078B4240,Las Animas,L-35,110 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E61000000100000001030000000100000012000000A111DB658F2B5EC0B0CF2AE28C8C4240DA96A4E18C2B5EC04AC8D308898C424086A34DD4522B5EC0E691BFA2888C424067CDAF1D522B5EC0FE449D5B898C42409D98A285522B5EC083F4F762E98C4240A30021A8532B5EC0862ADB0EFB8C42405AE51698522B5EC02F5FF5A4128D4240CF349CDE502B5EC0F8745594278D42409B4DD3BF502B5EC0593761732F8D42404100C203532B5EC0DDD5466A348D4240FAA739D7542B5EC080AEB27C378D42402C81C0B3622B5EC0B73628A8438D4240A83DBD19712B5EC01D45CE584B8D42402619417F7C2B5EC0355F394B508D424062B67AF5852B5EC037E6584A598D42409DC789478E2B5EC00CE2F35D608D4240DF1093718F2B5EC05580A1C9608D4240A111DB658F2B5EC0B0CF2AE28C8C4240,Las Animas,L-11,53.9 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E610000001000000010300000001000000170000001CB28ABB5D305EC0CA039BACCC9042404E43D2775E305EC0C946A873CA904240DCA4AD385C305EC03AE8A4FDC3904240A43AAD9939305EC0A0916FCB8190424074384CD2F62F5EC04DB93E5E059042404BBF826AF32F5EC0FD40E01CFE8F424011F463C6F22F5EC05B407FF6F98F42404933CEC7EF2F5EC045E311F8D68F42402F91A755EF2F5EC019DDAD73D58F424011277F41ED2F5EC0D689647FD38F42406D3AAC7ED02F5EC0016D7687D08F4240D0B5A524CE2F5EC0BBA59830D18F42400E050DEFCC2F5EC0FCAEE9C4D38F4240A3E53C68CC2F5EC00E8037E2169042409BAFD746CD2F5EC0DBC3D76A1B904240E27F4453E32F5EC066D2FC82489042405CDF759A32305EC0FBE957ABEE904240FD13C51935305EC05D09C703F4904240FF39423237305EC0D87C25D8F4904240EEE1F6423A305EC0098ADA75F3904240C3A408D43D305EC0786957D8EF90424004D4BDB73F305EC0921EA4CAEE9042401CB28ABB5D305EC0CA039BACCC904240,Delta Ranch,D-02,65.9 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000013000000ACD7FD92512A5EC034B57CE6F8904240A9F4B213522A5EC0418080ABF6904240573207E8512A5EC0D52FA689F2904240732254B5432A5EC034E7F558CE9042406D4BA2012F2A5EC01DA0E0E6B5904240657DAFAC1B2A5EC0B2D39EC29F904240728BBEC9082A5EC0BEB4D1228B9042404702A661042A5EC0FF4F1D5688904240F5808007022A5EC0C13051FE88904240EFF1760D012A5EC006C481948B904240F3DE0A5E012A5EC033D275B8A490424033672989FC295EC02AADD147AE904240A2F36FD5FA295EC09DE0B356B29042401996CBAAF4295EC0B53D6558B7904240FFD8F29EF4295EC017130458BA904240D38CB441142A5EC0843AA17B23914240C449E29E152A5EC064227129269142404F5ED040172A5EC00E4F0E9A26914240ACD7FD92512A5EC034B57CE6F8904240,Pick Anderson,P-12,35.3 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000000F000000D00E6BFE122A5EC0C85CF46E299142402DF4B480F2295EC01D489402BB9042407EAB1BECEF295EC06AF77148BB9042406DE241A5EB295EC09E853B3DBF904240719E5C28E7295EC09B7DC1AFC190424068125CE5DF295EC0AEA73DC6C190424000C38007DD295EC0382E4B69C5904240D4F19798DA295EC066B9CE50CB904240ABCF54B6D4295EC0583BAC55DC904240EA92338FD1295EC01812EB55E390424020686A75CD295EC01889B80CEB9042402D38699BC4295EC07D8E3D13F7904240DF936A3AC5295EC0ECEAB259FC9042406247408ADF295EC07273132752914240D00E6BFE122A5EC0C85CF46E29914240,Pick Anderson,P-13W,30.7 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000014000000005FD119DE295EC0F23D8D5854914240AB7C6273DD295EC0425DDCF150914240E372A37EC2295EC082B3D25DF7904240CB08D72EC0295EC024295066F590424012FA84EC88295EC0337F3CB61291424016E1E6975A295EC0378B1B202E914240D69502ED58295EC0939133EF2F914240D63F592D58295EC01E27ADE73291424008CC167D59295EC0E74232F53891424080D332D65A295EC036C277C34B9142408E6B42FC5A295EC0D75897656091424059ED6A895C295EC019F48A1566914240E0E0C9045F295EC02C56F72E6C9142406D4F8FC06F295EC0810CE3B98391424055E3740772295EC0A84428F1879142407144F0AC74295EC0B7445F8C92914240F03150FA77295EC0ABBA572EA0914240552019E178295EC011139377A29142405AC702BF7A295EC09651A3EAA2914240005FD119DE295EC0F23D8D5854914240,Pick Anderson,P-13E,62 acre,#FF0000,1,medium,#FF0000,0.8,Cotton
0106000020E6100000010000000103000000010000001700000054A1C30FC6295EC0B8D83FE56D9042407C1CAC937F295EC00D84841CC8904240370E8CD27E295EC024B6E074CB90424091A5A9C67E295EC0AD249274CE904240EBDF99F78C295EC0A9F14A0602914240F77B170190295EC0E1AD3A85029142404A3A9AD492295EC0F155D48101914240C11A58C1BE295EC09537F91EEA904240044C61C6C2295EC0027D99A7E7904240134F6F98C6295EC0682448EEE2904240CFC07B31CA295EC0A3F69A72DD9042401CD3EDD1CE295EC0D5081A01D290424017B6832DD5295EC009100AA1C0904240C5939857D8295EC01746E2E0B8904240A0E9D66FDB295EC0F6393BA0B5904240EE7235BBDE295EC0833A85A1B490424059292A98E4295EC0A056ED1CB49042400B8DD759E8295EC02FF7F982B3904240AC5D3669EC295EC09D33F66BAE904240B7563670F5295EC078312A27A6904240646575B9F5295EC08765F6C9A2904240743A8BDAED295EC0A4571F797E90424054A1C30FC6295EC0B8D83FE56D904240,Pick Anderson,P-07,42.6 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000001900000012CC3820902B5EC0DEF0D4F2E88E42406B2DB9AF8F2B5EC078D95D0EE78E4240D0BFC9A9762B5EC08A607BF3E48E42408D216BB06E2B5EC057F18BC3E58E42401508D15E632B5EC03B9B2EF2EA8E4240062051705E2B5EC02379BCE0EB8E424066973A62572B5EC0A9B801DAED8E42409FF302DE4E2B5EC0AC33B784F38E42404BA88BB0442B5EC0DD44C69EFA8E4240205902FB3F2B5EC0DA1A8C4FFC8E4240D7BAAE1B3E2B5EC08262BE3CFC8E4240BE23599E372B5EC0E1FB6EDBF78E42409E1F0521312B5EC06DE61B7AF38E4240A431CFCC2E2B5EC06FC4AFA2F28E424033FD2A562A2B5EC01664E095F38E4240C4813EC9262B5EC0FBC54812F68E42408F97513C232B5EC0F655AF8EF88E42402C530F63552B5EC0712AC088428F42404D636B3F572B5EC0D87E735B438F42403BE4F00D6F2B5EC05CAE6C2B678F42400E49A7E57B2B5EC00BBCC4EC788F424099D574D47F2B5EC028624C147C8F4240975519E1912B5EC0581028E97A8F4240D4BDE288932B5EC0DE6DB5D9798F424012CC3820902B5EC0DEF0D4F2E88E4240,Pick Anderson,P-35,44.1 acre,#FF0000,1,medium,#FF0000,0.8,Wheat - spring
0106000020E610000001000000010300000001000000100000003C8DB6B1AC315EC09CBA3134CC934240D0546F57FD315EC0DBEC52C4039542404CC62858FF315EC057C1E6A807954240D9FD639F32325EC0D0EBA0EBF8944240DF1B6F6934325EC057E3772BF59442400DD17C451E325EC090570136A5944240C339CF89F3315EC0AE7725E70A944240C91F6AB0D9315EC0A6E56CF6AD93424046C59932D8315EC01AB8DF2BAC934240C6D0050EC7315EC0FA787E43AD93424045395E40B5315EC0931F5906AF93424061988A6AAF315EC06A8FC6C3AD934240F3097BF5A5315EC076F61934A8934240C288916EA4315EC062F728D7A89342407DDD7565A4315EC0398DB644AB9342403C8DB6B1AC315EC09CBA3134CC934240,Elbon,E-07,86.1 acre,#FF0000,1,medium,#FF0000,0.8,Wheat - spring
0106000020E6100000010000000103000000010000002800000062C1309E0E2B5EC02BDE5C1261924240BC8D3AC9D12A5EC0F04031C9C3914240228388C8CD2A5EC06D54EA20C59142403696E4C7B72A5EC0882B1DA4E291424002A89651B62A5EC087DE7D55E691424088EE70D5B32A5EC0D3A26D7D06924240563EB0BDEC2A5EC0AEF8355F989242405316FE6D2B2B5EC02C66AB3A379342400F979E06302B5EC0001609093D934240A73B815A352B5EC0CD10B0FE40934240772FCE933B2B5EC0C9146B9D4793424011848E9B402B5EC0552A32B04F934240B125CEC6432B5EC0690F52F056934240C0E8167A462B5EC081AAA92B5E934240395310044B2B5EC092FE89B967934240D11EE4604F2B5EC0D29A85856D9342404BFEC7E65A2B5EC0626C95F979934240B7E86444632B5EC07B47AE6D7E934240D1CF798A6C2B5EC06022EECA849342405314784A722B5EC03B62D4C48B934240F31938A8792B5EC08231E74E94934240B0BAD6827E2B5EC03190CA9F9893424028415939892B5EC03F9E56CB9C934240334ED24C8F2B5EC0C68447C89D9342404331BF3E952B5EC0FB4DB00398934240AF3CF7539A2B5EC0177A4B568D9342406E44619B9C2B5EC0668CC92C829342402556BE539D2B5EC0F4EC7EB371934240BEB1C6FD9C2B5EC0889763AF599342406D8B4A2B9C2B5EC03EACEA26529342400D41B9159A2B5EC00EB1E791509342405654E4F5972B5EC04B04BA9C51934240E02AD1FE962B5EC04EDE1B7353934240A6DE1DA0942B5EC06AFD693B5593424027C6F9E4932B5EC0D44D25145793424093C4D5187D2B5EC073C836306B934240CF8BFFF87A2B5EC0953CF03A6C934240D300B6D1792B5EC06649560F6B934240774201A9782B5EC06318B0436A93424062C1309E0E2B5EC02BDE5C1261924240,Pick Anderson,P-19,112.6 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000001100000098ADE3163A2D5EC0260E9F081C914240A4305BD33A2D5EC0C4DFC4CF19914240B32785C33B2D5EC09166F5937E904240037997A82B2D5EC0B65B4EF47A9042403EA4DDC0FC2C5EC03DA29FC26F904240FC4C2D2BDA2C5EC03E9E0DAB6A904240AB2693A3D22C5EC094ED52006D90424028FD9DCFC62C5EC0C11509CB74904240B7EAA41FBD2C5EC00B2BEC6A7A9042407EC9F49EB72C5EC0EA9C761482904240BC205060B22C5EC097A603A19790424010C00996AA2C5EC065D8AB94BA9042409A093EB5A92C5EC0EA12502CC69042409F62AE8C982C5EC03721A1FC1291424043BD4436992C5EC00A364EA315914240020929139C2C5EC07DAC5CA71691424098ADE3163A2D5EC0260E9F081C914240,Pick Anderson,P-29,110.1 acre,#FF0000,1,medium,#FF0000,0.8,Oats - spring
0106000020E61000000200000001030000000100000005000000287E8CB96B2B5EC04777103B538C42400CCD751A692B5EC09548A297518C4240A89F3715692B5EC023E4E295518C4240A56B26DF6C2B5EC0F8A57EDE548C4240287E8CB96B2B5EC04777103B538C424001030000000100000015000000A89F3715692B5EC023E4E295518C42408FDFDBF4672B5EC02AC6F99B508C424036C82423672B5EC0CEA5B8AAEC8B4240F6234564582B5EC0B9196EC0E78B4240E50AEF72112B5EC08FE4F21FD28B4240E2E995B20C2B5EC047382D78D18B42407767EDB60B2B5EC08FE4F21FD28B42407767EDB60B2B5EC0809A5AB6D68B424022718FA50F2B5EC0404D2D5BEB8B4240A9A44E40132B5EC0F9DA334B028C42401327F73B142B5EC0323D6189078C42404243FF04172B5EC06B9F8EC70C8C4240975643E21E2B5EC047E6913F188C424050C763062A2B5EC0EAE74D452A8C4240614F3BFC352B5EC000917EFB3A8C42407AFCDEA63F2B5EC0475A2A6F478C4240304CA60A462B5EC0A3923A014D8C42408C84B69C4B2B5EC078978BF84E8C42407A36AB3E572B5EC0E31934F44F8C4240F6402B30642B5EC0E31934F44F8C4240A89F3715692B5EC023E4E295518C4240,Las Animas,L-20,34.8 acre,#FF0000,1,medium,#FF0000,0.8,Dent Corn
0106000020E61000000100000001030000000100000026000000D5452F7FC12F5EC070880DFB128A42405A118C09DA2F5EC002039BF1E28A4240D191316BDB2F5EC0F99F197FE48A42400D8EE5D2E32F5EC07CC1E5F0E58A4240AD2EB24CE72F5EC0BDD9C752E88A4240EE7E9660E92F5EC0D5260E47EA8A42402A1A07F7EA2F5EC0B4A29DB6ED8A424035D479D0EE2F5EC098C95C7CF68A42408EEEB59BF02F5EC02DDCFECDFB8A42404825CE28F32F5EC09BA2DA66FD8A424037E728BAF52F5EC06B06C1DFFD8A424017BFF226FB2F5EC07AB47314FB8A42402B06B94101305EC0F0CABACFF98A4240E3B319FD04305EC03CED05B4FA8A424068E0DD3D08305EC06307AF53FC8A424055A4DEDE0C305EC0644FC8E0FF8A42401207F5C710305EC07F6CEF86048B424053F23E0F13305EC0CEC537BD088B4240CBEF221215305EC0BFE9FC300F8B424090F6207416305EC0EAE60D7F208B42402A1044EA17305EC026B27652238B4240B394A7B019305EC04ED0943E238B4240BF28DB0826305EC0C57FD9191A8B4240B0551C7827305EC045E2DA83158B4240045D088227305EC0A61E22E4128B42406B5909F41E305EC016A7132FDC8A424011D8DB5913305EC0336FC1FB958A424014C4348D11305EC0B83C190A918A42406EC3AA840F305EC0FF272A168C8A42405A771FCE0A305EC0598BE2677E8A42408792BC0AFE2F5EC0B379714A578A4240C29A02FEF92F5EC0384BAE424C8A42400465BBD9F62F5EC0866ED023438A4240854DC9B6F32F5EC004A3E7A4398A4240F09BE8E5F12F5EC016791CD3358A4240D1C841BAE72F5EC0CC42EC2F2D8A42404F875EE9C22F5EC07BD4CC48128A4240D5452F7FC12F5EC070880DFB128A4240,Lone Tree,T-11,61.3 acre,#FF0000,1,medium,#FF0000,0.8,Basil
0106000020E6100000010000000103000000010000001000000040993E919E2F5EC014F0FA8FDB8B42406E7B624D672F5EC064967393AD8B424027F4EED7662F5EC07E04D6E37B8C4240984F1CB3672F5EC005C0EE3E7F8C4240E2C58410692F5EC0345358EC818C4240EA4C1D9F6B2F5EC0990A5725838C4240108F33766F2F5EC09795D2AC818C4240DF41F7AD762F5EC0026E0CD47F8C424003E68675812F5EC03F3932BA7E8C4240C27ADF91862F5EC06CD26521808C4240B00C7E0F8A2F5EC0591A49CE828C424090571E4C8F2F5EC0BDA89EC18C8C42406D316F93912F5EC0EE00FBF7908C4240CFE4096E942F5EC030C4227C968C42405848B9E29D2F5EC0DA9E4CD8968C424040993E919E2F5EC014F0FA8FDB8B4240,Lone Tree,T-12,48.7 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000021000000C512AAB9032C5EC05E8A33D6C18F424051793E7D052C5EC0324C0E08C98F4240DB68940D0D2C5EC08989F4D3D38F4240C6DC1F8C132C5EC088411815DE8F4240FEC195FC192C5EC001AEA3D5E58F42402CBEA4A1282C5EC047365648F68F424017F2ABF83A2C5EC0011BE6FF06904240408604564E2C5EC0C67BAE411B904240FF49271F512C5EC0163482DD1C90424074465E31542C5EC0AB87111C1B90424085453922582C5EC09EC35DA3179042400CFBE038602C5EC03878B7530F9042409BB0D236662C5EC0820A356F0C90424052857E016B2C5EC0AC75259F0E90424027F3D88B6D2C5EC0AD9A88F810904240D1C275D46F2C5EC0F71C68CF14904240A747F7F2762C5EC0E1799E161E90424028AFA7B0982C5EC0138B00484B90424018F7A59CAA2C5EC0467C0B1B629042402C54B604B72C5EC01BC2F1F6719042401F764F30B82C5EC01B12950272904240C2CC4899B92C5EC0A16A97B0719042404F483B90BA2C5EC0C20C1FDA6F9042408C930019BB2C5EC02C72D07AE68F42405F88A79EBA2C5EC06AFEEEF5E08F424011A10D01B92C5EC0699AD165DF8F424068EA488B722C5EC017A79068DD8F424000A3B0B4702C5EC0C74E2D16DB8F4240B4A9F649702C5EC05152EAB1D78F4240C0C2648E702C5EC0A1420114C68F424070B3016D6F2C5EC0F3E0A768C38F4240255781936D2C5EC077942DD6C18F4240C512AAB9032C5EC05E8A33D6C18F4240,Pick Anderson,P-44,64.9 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E6100000010000000103000000010000001E00000025E888D8DA2B5EC0D388ED95DA8E42406D3DF674942B5EC0A7DC3F75D48E4240472B8785942B5EC035510876D98E42406F59F573942B5EC09AB990F5DD8E42402E7C3DCE952B5EC01FBA3A63E18E4240F833074B992B5EC0125B3806E38E4240C119EBEAA42B5EC0575AE59AEE8E4240BF15234AAB2B5EC078F0059BF48E4240827A1988AE2B5EC0FCC98FFBF68E4240B511D29FB72B5EC0E9F6AA96F98E4240B2F5EBC2BC2B5EC04CA21D8AFA8E4240FD1565C6BF2B5EC071245788FC8E4240C4DEFBD5C12B5EC0B5C60F9DFF8E424005247C6EC52B5EC0F6F45C81098F42405932AD95CB2B5EC06AA3489F148F4240123EC14BCE2B5EC043CD9D1A1B8F424039658425CF2B5EC0ACDF4EC3208F42409818BE65CF2B5EC0DC6D47062F8F42404E8904F9D02B5EC07E27AB96428F4240BC8C82DBD12B5EC07878A0FF458F42405593C82CD42B5EC0F115DC96478F42408B725224D82B5EC044D3907E488F4240F1BF6E8B132C5EC0336D83B0538F4240DBC00903B72C5EC0E77B48AE718F42405B6034C0BA2C5EC0D1B48C33728F42400E4D2DA3BB2C5EC0E7373E5C6F8F424058147D8DBC2C5EC091BED181048F4240D0995093BA2C5EC0235CE10D028F42401B39AAEF3C2C5EC082D9218AEB8E424025E888D8DA2B5EC0D388ED95DA8E4240,Pick Anderson,P-47,128.7 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E6100000010000000103000000010000001D000000D1AA8DFE3C2D5EC070097E106B9242407D3C88C83D2D5EC0FD83ED271492424054F4C5AC3C2D5EC04354CFFC0F9242404E1FEB563A2D5EC06EF5A6850F9242408E3DA5D8F32C5EC0983265AA0E9242409EA10D11F02C5EC0E2DBEEC41092424056F0B0DCEE2C5EC0EE281FF912924240079DB193EE2C5EC0DB0E525616924240901BA086EE2C5EC0B1B0ECB51992424001870F36EF2C5EC09369C4DC1A9242407CB64A39F52C5EC00A974DA623924240F4AAC892FC2C5EC07DD8934F2D924240B54DD6EA032D5EC07A79CA58379242405130B8BC082D5EC01673D5E83D9242408A72E7200D2D5EC04E2789D44192424044B75D95102D5EC04215F0B64592424093FB2253132D5EC09FEB48524A9242407B8191C3152D5EC0B112C66A53924240DF84899D162D5EC0C5FE6613599242407BA379CA192D5EC0DA8F1FF35F92424020EDDCE51B2D5EC0761406086092424067AA9A051E2D5EC0E3FC0DFD5E9242400966171E202D5EC0F575DDD15F924240156F64A6262D5EC08BEDB2926192424071CBCB7D2C2D5EC07847A58C629242409E03C153322D5EC0962A8AE66392424020D701F1362D5EC046CF6C9468924240B8BB65163B2D5EC07B11AA3D6D924240D1AA8DFE3C2D5EC070097E106B924240,Pick Anderson,P-43,21.7 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E61000000100000001030000000100000038000000FF9B9D73492C5EC0C8C8AC95BC914240570530C5682C5EC0132606EFDF914240B9BF42B7A92C5EC07968007E2F9242401042D1C7C82C5EC09C62175454924240A892CA7FF72C5EC0674A09668B92424081FF5CA5FD2C5EC0BE886EBD909242407A30457D002D5EC0F09196998E924240E6392FA7022D5EC06073F1EE8A9242406C0E4302072D5EC06F44E0B9819242404D9235A00C2D5EC0E8401F91729242408352D3C4112D5EC0D929ACC363924240294FD25F112D5EC01AEC98DF5E924240F1E731F50E2D5EC00E0C4847549242404ABB0F7C0C2D5EC0D07E856E4D92424079BA8743092D5EC0C45F708E499242408A113FE2042D5EC077FDD1E2449242402DC9D033FE2C5EC0A9D544803D9242406E6EB40FF22C5EC0EBEA27672B92424037A25116E42C5EC0F9E1A29B16924240ADDF655EE12C5EC03DED6F8010924240DD6148F0DF2C5EC0BDE7DC1709924240A74E6361D72C5EC09E36877CFB914240662FAD3CC42C5EC0355D11C3DE914240FCC2A7F79F2C5EC0981ED992A7914240ABD34277932C5EC066E78CDB9491424012E33B44862C5EC0A869E67184914240EE54C85C792C5EC0A97ADE7076914240B8E00FCC6A2C5EC0BAE55CDF6991424098841EBD5E2C5EC0E5AEEFE661914240BDBBA4AC522C5EC0B59C6C4E5A91424042460DD0432C5EC0AD24F2D951914240618466162F2C5EC0742DEAEA49914240FFDB8219212C5EC0A047289F45914240E38C4F091B2C5EC0ED4390E24391424027379AC0162C5EC0792A5C5D3F914240427A73A30F2C5EC0EEC401B6359142405EC6AFDF072C5EC0725007A828914240937395B1042C5EC01DFE0C28229142408C1A263B042C5EC0F4736AC32191424035CDAC1CFF2B5EC0E250462A199142402E956BE7F42B5EC0C02E0EC412914240E958CCDDEB2B5EC0A10C83690C91424013B2F0EDE22B5EC0261BAAD505914240D8C32A45C82B5EC056327D64ED904240107CF078B72B5EC0B3CEA921E09042409A147A22B42B5EC0A5F55E9ADD904240E9751090AE2B5EC0C31D7B62DA904240353F05E6A92B5EC0EB27BB13D99042407E3902D0A32B5EC0DA0BC5D6D8904240BEDB5D50992B5EC05559832DD69042403E6C3768912B5EC0CDDC2B7ED2904240EAD3D8EF8C2B5EC0D45D69D1D39042405C02AC9D782B5EC0CB3497870D9142401AD54A4A782B5EC0994983841391424098464B03792B5EC084D0A29118914240FF9B9D73492C5EC0C8C8AC95BC914240,Pick Anderson,P-26,186 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
